	code	name	changepercent	trade	open	high	low	settlement	volume	turnoverratio	amount	per	pb	mktcap	nmc
4055	000514	渝 开 发	-1.9340000000000002	3.55	3.6	3.62	3.55	3.62	1990800	0.23594	7119381	11.364	0.918	299538.692575	299538.692575
4056	000513	丽珠集团	-4.167	40.25	42.11	42.76	40.11	42.0	14013981	2.31482	578600368	28.957	3.274	3803328.09185	2436746.97035
4057	000510	新金路	-1.4020000000000001	4.22	4.28	4.32	4.2	4.28	6526504	1.18776	27679414	41.454	2.511	257074.911188	231880.204254
4058	000509	*ST华塑	-0.41200000000000003	2.42	2.43	2.44	2.32	2.43	7484900	0.90673	17736254	-15.424	-17.212	259696.988584	199766.129266
4059	000507	珠海港	-1.795	5.47	5.57	5.57	5.46	5.57	6872550	0.8169900000000001	37743488	21.767	0.9580000000000001	508942.417565	460138.88885
4060	000506	中润资源	-4.11	2.1	2.18	2.19	2.1	2.19	13020121	1.40202	27798546	-107.143	2.033	195093.72981	195020.90181
4061	000505	京粮控股	-0.124	8.07	8.08	8.1	7.92	8.08	8347255	1.83602	66736417	42.474	2.217	586648.852557	366893.080662
4062	000504	ST生物	-0.986	13.06	13.13	13.31	12.96	13.19	398078	0.12813000000000002	5236233	217.667	272.651	406915.514706	405739.200506
4063	000503	国新健康	-2.831	7.55	7.8	7.85	7.52	7.77	7039931	0.7832800000000001	53877864	389.175	6.456	678610.76402	678578.84866
4064	000502	绿景控股	-5.541	7.33	7.88	7.88	7.29	7.76	3433951	1.87291	25491397	-146.6	7.119	135472.771931	134394.052481
4065	000501	鄂武商Ａ	-2.782	11.53	11.87	11.87	11.44	11.86	13025899	1.69649	151100366	7.206	0.928	886648.618843	885291.414472
4066	000498	山东路桥	-0.855	4.64	4.68	4.68	4.62	4.68	2498200	0.22303	11588124	8.386	0.879	722429.070192	519743.620432
4067	000488	晨鸣纸业	2.214	7.85	7.8	8.14	7.73	7.68	85093153	5.12803	675497086	23.788	1.31	2342603.437	1302607.086725
4068	000430	张家界	-1.7469999999999999	4.5	4.6	4.6	4.48	4.58	1627600	0.49063000000000007	7357024	150.0	1.181	182167.9587	149282.46
4069	000429	粤高速Ａ	-1.681	5.85	5.95	6.0	5.82	5.95	2840588	0.21804	16751458	9.75	1.333	1223121.58371	762141.339765
4070	000428	华天酒店	-5.906	2.39	2.45	2.47	2.35	2.54	10072400	0.98862	24121673	48.776	1.106	243523.314	243501.6606
4071	000426	兴业矿业	-2.105	7.44	7.6	7.62	7.05	7.6	18966998	1.28564	141338267	133.813	2.621	1366871.010936	1097619.05592
4072	000425	徐工机械	0.535	5.64	5.62	5.64	5.49	5.61	104281584	1.49079	579684336	13.056	1.451	4418188.99452	3945201.095292
4073	000423	东阿阿胶	0.246	36.68	36.38	36.68	33.89	36.59	13631296	2.08472	479060796	-53.941	2.483	2398950.997716	2398385.304084
4074	000422	ST宜化	-2.9699999999999998	2.94	3.02	3.05	2.92	3.03	6770300	0.75409	20182361	31.957	12.689	263972.813328	263957.017296
4075	000421	南京公用	-1.5819999999999999	5.6	5.69	5.71	5.55	5.69	6611970	1.15463	37053282	31.692	1.077	320682.28304	320682.28304
4076	000420	吉林化纤	-1.064	1.86	1.87	1.89	1.86	1.88	8959200	0.45486000000000004	16798491	40.347	1.309	366551.438016	366356.130204
4077	000419	通程控股	-2.093	4.21	4.29	4.31	4.18	4.3	2559051	0.47103000000000006	10814906	13.119	0.749	228848.297755	228725.082843
4078	000417	合肥百货	-3.158	4.6	4.75	4.75	4.59	4.75	3222465	0.41365	14962666	22.472	0.89	358746.732	358352.62746
4079	000416	民生控股	-3.285	4.71	4.87	4.9	4.68	4.87	7633698	1.43587	36456577	88.202	2.806	250511.473674	250402.957158
4080	000415	渤海租赁	10.233	2.37	2.16	2.37	2.14	2.15	49135054	1.3851	113206806	7.921	0.443	1465731.543834	840732.995148
4081	000413	东旭光电	-0.435	2.29	2.3	2.32	2.26	2.3	41422948	0.8516	95022590	-11.45	0.442	1312227.277022	1113884.410656
4082	000411	英特集团	-3.451	14.27	14.78	14.8	14.25	14.78	4680800	2.25774	67323625	21.621	2.191	355237.287245	295848.595317
4083	000410	*ST沈机	-3.951	3.16	3.25	3.28	3.14	3.29	4710751	0.28025	14977236	-0.81	9.714	532155.358304	531168.806304
4084	000409	ST地矿	-2.1390000000000002	3.66	3.71	3.72	3.63	3.74	3196728	0.7880900000000001	11699253	-4.118	3.985	187000.803828	148459.662804
4085	000408	*ST藏格	4.964	8.67	8.5	8.67	8.4	8.26	26238323	5.54152	226868816	48.167	2.103	1728606.845574	410512.50072
4086	000407	胜利股份	-0.515	3.86	3.88	3.97	3.86	3.88	5842000	0.6670900000000001	22859975	25.733	1.383	339712.677216	338037.11838
4087	000404	长虹华意	0.242	4.15	4.14	4.22	4.06	4.14	8932394	1.28644	37040245	94.318	0.881	288838.331285	288155.5654
4088	000403	双林生物	2.068	40.96	40.2	42.2	40.2	40.13	3049043	0.6258800000000001	125230998	69.589	23.109	2017012.391936	1995419.2384
4089	000402	金 融 街	-1.129	6.13	6.2	6.23	6.11	6.2	5007783	0.16762000000000002	30726846	5.33	0.527	1832214.032991	1831420.896198
4090	000401	冀东水泥	-0.5640000000000001	14.11	14.17	14.26	13.91	14.19	17109717	1.27001	240583291	7.615	1.3980000000000001	1901354.831654	1900919.061236
4091	000400	许继电气	-5.854	13.67	14.63	14.63	13.64	14.52	23743863	2.35491	329739390	32.332	1.629	1378383.431403	1378305.28138
4092	000338	潍柴动力	-1.244	19.05	19.06	19.2	18.6	19.29	87691696	2.0661	1662485145	16.565	3.06	15114029.769975	8085421.646625
4093	000333	美的集团	1.4020000000000001	101.98	101.0	102.87	98.7	100.57	37735992	0.54989	3802697805	28.328	6.347	71693100.114282	69983149.128344
4094	000301	东方盛虹	2.168	15.55	15.21	16.09	15.21	15.22	55820614	3.22324	872152175	38.875	4.312	7518213.31163	2692975.27639
4095	000166	申万宏源	-3.414	4.81	4.98	4.98	4.77	4.98	138184750	0.61319	672949290	20.042	1.38	12044213.33336	10839579.018996
4096	000159	国际实业	-2.261	5.62	5.61	5.8	5.55	5.75	24494177	5.09567	138224560	88.784	1.216	270145.528066	270145.528066
4097	000158	常山北明	-4.505	5.3	5.55	5.59	5.29	5.55	21743015	1.38184	117066932	88.333	1.445	847266.86213	833946.47495
4098	000157	中联重科	4.277	12.19	11.78	12.24	11.41	11.69	212103002	3.2555	2523465412	21.017	2.084	9676044.759727	7942044.046033
4099	000156	华数传媒	-0.984	8.05	8.07	8.18	8.04	8.13	4841753	0.37817	39166317	17.889	1.092	1491610.61581	1030637.746285
4100	000155	川能动力	3.372	15.94	15.5	16.79	15.2	15.42	231823866	18.25385	3715567707	93.765	5.455	2024380.0	2024380.0
4101	000153	丰原药业	-3.887	7.17	7.48	7.48	7.16	7.46	4862701	1.55867	35193103	27.694	1.617	223805.26191	223687.67391
4102	000151	中成股份	-1.221	7.28	7.38	7.39	7.23	7.37	1473100	0.55267	10738497	245.946	2.265	215473.44	194044.007976
4103	000150	宜华健康	-4.2620000000000005	2.92	3.04	3.04	2.92	3.05	10553351	1.30936	31235101	-1.63	4.344	256287.686644	235349.150664
4104	000100	TCL科技	-4.628	9.48	9.82	9.84	9.3	9.94	768043519	5.95263	7359289184	47.734	4.124	13301187.367176	12231648.065904
4105	000099	中信海直	-0.606	6.56	6.62	6.63	6.54	6.6	3567470	0.58862	23455801	18.743	1.176	397582.19552	397582.19552
4106	000096	广聚能源	-1.911	9.75	9.94	9.98	9.66	9.94	773958	0.1515	7560201	40.625	1.823	514800.0	498076.8
4107	000090	天健集团	-3.59	5.64	5.82	5.85	5.58	5.85	19704976	1.0547	111897683	9.335	1.229	1053859.624776	1053718.430196
4108	000089	深圳机场	-0.901	7.7	7.74	7.79	7.64	7.77	12274077	0.5985100000000001	94519895	26.598	1.334	1579092.52193	1579092.52193
4109	000088	盐 田 港	-2.291	5.97	6.09	6.09	5.96	6.11	9556020	0.42487	57474612	31.421	1.562	1342749.562959	1342749.562959
4110	000078	海王生物	-1.828	3.76	3.83	3.83	3.73	3.83	16125698	0.6152000000000001	60641672	41.319	1.609	1034313.304632	985571.028168
4111	000070	特发信息	-3.721	8.02	8.3	8.3	8.0	8.33	12749398	1.60321	102891126	19.452	2.309	654895.689132	637785.53963
4112	000069	华侨城Ａ	-0.728	6.82	6.85	6.87	6.75	6.87	35755262	0.50671	243182457	4.533	0.795	5593623.45003	4812395.332162
4113	000068	华控赛格	-0.361	2.76	2.76	2.84	2.71	2.77	7768900	0.7717400000000001	21460971	460.0	6.151	277841.324064	277841.324064
4114	000066	中国长城	5.417	19.07	17.95	19.16	17.88	18.09	107694395	3.6783200000000003	1999171286	50.184	7.098	5584043.175071	5583336.612501
4115	000065	北方国际	-0.5650000000000001	7.04	7.06	7.1	7.01	7.08	2885200	0.42865000000000003	20331599	7.652	1.02	541739.504768	473857.300224
4116	000063	中兴通讯	5.372	35.7	34.96	36.1	34.45	33.88	146625985	4.21793	5192650171	29.262	3.932	16469962.58586	12410226.066
4117	000062	深圳华强	-2.583	11.69	12.0	12.0	11.65	12.0	3730703	0.35713	43841880	19.406	2.245	1222667.997418	1221183.843201
4118	000061	农 产 品	-2.585	6.03	6.16	6.16	5.92	6.19	12348420	0.7283400000000001	74120174	32.987	1.908	1023269.370993	1022339.003499
4119	000060	中金岭南	0.913	4.42	4.38	4.51	4.35	4.38	56705206	1.58906	252322448	18.417	1.401	1577800.914534	1577264.2483
4120	000059	华锦股份	1.22	5.81	5.73	5.83	5.64	5.74	19978743	1.24913	114649351	9.371	0.71	929276.113997	929256.937511
4121	000058	深 赛 格	-1.98	5.94	6.0	6.02	5.91	6.06	4251165	0.79	25290974	93.543	3.763	733979.811906	319645.636992
4122	000056	皇庭国际	-3.273	2.66	2.72	2.73	2.64	2.75	3157800	0.34982	8435050	66.5	0.594	312424.63952	240118.217024
4123	000055	方大集团	-1.185	4.17	4.22	4.23	4.15	4.22	2834500	0.4179	11845067	13.452	0.872	453812.322567	282839.644593
4124	000050	深天马Ａ	-0.24	16.65	16.56	16.8	15.82	16.69	27412127	1.49882	449446511	41.121	1.228	4092149.855565	3045148.068735
4125	000049	德赛电池	-0.5700000000000001	78.48	78.99	80.5	77.21	78.93	13799874	6.72365	1087589642	32.152	6.436	1626087.847824	1610752.855824
4126	000048	京基智农	-0.045	22.38	22.39	22.4	22.04	22.39	981430	0.24389000000000002	21800999	8.183	4.394	900776.493978	900588.322938
4127	000046	泛海控股	-1.603	3.07	3.14	3.14	3.04	3.12	10494055	0.20298000000000002	32254359	14.57	0.78	1595233.601392	1587214.186074
4128	000045	深纺织Ａ	-2.257	6.93	7.08	7.08	6.92	7.09	2787986	0.6101300000000001	19428928	173.25	1.2770000000000001	351886.189347	316663.490682
4129	000042	中洲控股	-1.35	8.77	8.91	8.91	8.77	8.89	841300	0.12702000000000002	7414139	7.407	0.753	583056.908903	580873.507778
4130	000040	东旭蓝天	0.0	3.04	3.02	3.09	3.0	3.04	20239811	1.9088	61435579	-4.724	0.342	452009.65648	322343.56368
4131	000039	中集集团	1.469	18.65	18.66	18.94	17.8	18.38	79061963	5.15306	1450176441	50.405	1.909	6704700.34535	2861416.21322
4132	000038	深大通	-2.923	9.3	9.45	9.5	9.26	9.58	3109700	1.30562	29139684	39.727	1.706	486182.99967	221505.50838
4133	000037	深南电A	-4.724	9.48	9.9	9.95	9.45	9.95	6148524	1.8142900000000002	59553728	229.54	2.697	571418.941008	321271.522428
4134	000036	华联控股	-2.314	3.8	3.89	3.89	3.79	3.89	6735010	0.45523	25731491	6.897	1.154	563894.9295	562200.2834
4135	000035	中国天楹	-2.5060000000000002	3.89	3.99	3.99	3.86	3.99	8742322	0.35634000000000005	34231955	12.889	0.867	981749.368533	954351.351264
4136	000034	神州数码	-3.323	19.2	19.75	19.9	19.17	19.86	11742087	2.36099	228039133	17.798000000000002	2.822	1266160.13952	954886.37376
4137	000032	深桑达Ａ	-2.839	18.48	19.4	19.4	18.42	19.02	1938406	0.47115	36220666	57.002	5.035	763629.933528	760311.753432
4138	000031	大悦城	-2.179	4.04	4.11	4.11	4.02	4.13	8430396	0.44588000000000005	34214222	6.623	0.897	1731670.588956	763862.364508
4139	000030	富奥股份	-0.587	6.78	6.76	6.86	6.62	6.82	8821860	0.5012800000000001	59471925	13.56	1.738	1227554.331258	1193199.22986
4140	000029	深深房Ａ	-4.33	6.85	7.12	7.14	6.82	7.16	11265192	1.2634	78143937	12.543	1.873	692987.1	610787.1
4141	000028	国药一致	-3.383	40.56	41.97	42.19	40.49	41.98	5114989	1.3909500000000001	209582936	13.657	1.2810000000000001	1736483.043048	1491523.02
4142	000027	深圳能源	2.618	5.88	5.8	6.03	5.8	5.73	44392127	0.9331200000000001	262415140	13.674	1.024	2797345.270608	2797345.270608
4143	000026	飞亚达	-2.609	12.32	12.54	12.68	12.23	12.65	7583104	2.12581	93947280	24.924	1.92	527409.197392	439474.565376
4144	000025	特 力Ａ	-2.923	15.61	16.08	16.17	15.5	16.08	2652395	0.6752900000000001	41719857	30.632	5.206	672882.03752	613126.95752
4145	000023	深天地Ａ	2.387	16.73	16.21	17.12	16.04	16.34	713670	0.5143300000000001	11934979	45.673	4.953	232139.18952	232139.18952
4146	000021	深科技	6.928	20.99	19.64	21.1	19.15	19.63	51917438	3.53414	1063119909	87.641	4.268	3088173.402937	3083482.129541
4147	000020	深华发Ａ	-9.956	10.22	10.22	10.22	10.22	11.35	1579300	0.8717400000000001	16140446	529.534	8.654	289390.773994	185151.029602
4148	000019	深粮控股	-1.175	6.73	6.88	6.88	6.68	6.81	3723513	0.89468	25079210	21.338	1.7229999999999999	775656.225942	280092.391936
4149	000017	*ST中华A	0.0	2.35	2.35	2.41	2.25	2.35	1174978	0.38781000000000004	2743078	-180.769	104.444	129566.767545	71200.53688
4150	000016	深康佳Ａ	1.8359999999999999	7.21	7.02	7.31	6.94	7.08	63071689	3.95044	450296120	81.839	2.038	1736128.639168	1151130.0703
4151	000014	沙河股份	-5.466	7.61	7.86	7.89	7.58	8.05	4520203	2.24099	34741353	76.1	1.7000000000000002	153497.647307	153497.647307
4152	000012	南 玻Ａ	-2.466	7.12	7.16	7.28	6.87	7.3	73804113	3.77118	521735567	41.882	2.151	2186332.780184	1393424.109096
4153	000011	深物业A	-2.005	10.75	10.77	10.94	10.7	10.97	5553329	1.05481	59810891	7.834	2.048	640677.5239	565961.208725
4154	000010	美丽生态	-0.794	3.75	3.79	3.81	3.72	3.78	5743000	1.09983	21610600	66.138	6.451	307445.517375	195814.31175
4155	000009	中国宝安	-2.8529999999999998	7.49	7.7	7.76	7.29	7.71	87275728	3.42003	653586245	64.127	2.856	1931831.259785	1911371.593012
4156	000008	神州高铁	-2.308	2.54	2.62	2.62	2.53	2.6	19580773	0.7346900000000001	50243188	15.776	0.983	706322.017884	676956.297342
4157	000007	全新好	-5.643	3.01	3.15	3.17	3.0	3.19	21920360	7.09516	67394322	46.812	6.365	104280.861244	92993.361244
4158	000006	深振业Ａ	-1.741	5.08	5.15	5.19	5.07	5.17	7342209	0.5445500000000001	37475538	8.559	0.978	685797.483368	684940.449776
4159	000005	世纪星源	-2.212	2.21	2.25	2.26	2.2	2.26	5312709	0.50217	11785054	13.394	1.442	233936.642082	233806.119482
4160	000004	国华网安	-2.235	19.25	19.68	19.8	18.61	19.69	2720901	3.24223	52511237	521.68	2.192	317726.303125	161547.3167
4161	000002	万 科Ａ	0.342	29.36	29.26	29.6	28.56	29.26	97374972	1.00239	2825867846	8.461	1.683	34109661.742136	28521228.64916
4162	000001	平安银行	2.088	22.49	21.72	22.6	21.43	22.03	102836527	0.52993	2269032821	14.604	1.5110000000000001	43643910.027302	43643537.77732
4163	900955	*ST海创B	-3.774	0.102	0.106	0.106	0.101	0.106	382300	0.11585000000000001	38692	-0.425	0.122	13295.7	3366.0
4164	900946	ST天雁B	-1.316	0.15	0.153	0.153	0.149	0.152	499700	0.21726	75437	12.5	0.20700000000000002	15966.15048	3450.0
4165	900930	*ST沪普B	0.0	0.402	0.0	0.0	0.0	0.402	0	0.0	0	-0.985	-105.789	15365.4585474	5016.96
4166	900907	*ST鹏起B	0.0	0.041	0.0	0.0	0.0	0.041	0	0.0	0	-0.082	0.559	7186.3724078	989.27301
4167	900906	ST毅达B	-4.598	0.166	0.174	0.174	0.166	0.174	906600	0.25158	153052	6.831	3.367	17783.158443	5981.976
4168	603996	*ST中新	5.063	1.66	1.64	1.66	1.6	1.58	3132595	1.04368	5158621	-0.255	-0.531	49824.9	49824.9
4169	603779	ST威龙	-0.988	6.01	6.08	6.3	5.8	6.07	1434962	0.46979000000000004	8595244	-75.125	1.678	199982.241554	183575.589432
4170	603555	*ST贵人	3.571	2.32	2.25	2.35	2.23	2.24	3333700	0.53034	7696970	-1.432	10.234	145835.697176	145835.697176
4171	603389	*ST亚振	-1.7189999999999999	3.43	3.49	3.52	3.4	3.49	882600	0.33591000000000004	3050054	-7.298	1.441	90123.936	90123.936
4172	603188	ST亚邦	3.393	5.18	5.07	5.22	5.07	5.01	2712600	0.47094	13976291	-14.838	1.102	298368.0	298368.0
4173	603157	*ST拉夏	-3.077	1.26	1.3	1.3	1.26	1.3	2606100	1.78741	3319418	-0.322	1.5030000000000001	69006.626892	18371.181402
4174	601777	*ST力帆	0.186	5.39	5.4	5.5	5.22	5.38	22745477	0.50546	122227149	-1.506	-9.125	2440554.9707	2425500.0
4175	601399	ST国重装	0.0	3.66	3.66	3.71	3.64	3.66	6708532	1.3591600000000001	24637339	53.353	2.117	2660184.501024	180649.442592
4176	601268	*ST二重	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0
4177	601258	ST庞大	-1.02	0.97	0.98	0.99	0.96	0.98	50402000	0.49282000000000004	49162516	48.5	0.9410000000000001	992040.83179	992040.83179
4178	601113	ST华鼎	-4.412	3.25	3.4	3.42	3.23	3.4	4677800	0.51536	15431215	-2.826	0.812	370981.348725	294996.728
4179	600984	建设机械	-0.18	11.11	11.16	11.4	11.05	11.13	19548981	2.27564	219450987	17.833	1.9060000000000001	1074289.077015	954410.536068
4180	600978	*ST宜生	0.0	0.94	0.93	0.96	0.92	0.94	20901839	1.40955	19643331	-7.833	0.195	139389.780376	139389.780376
4181	600962	国投中鲁	-1.355	7.28	7.35	7.44	7.21	7.38	2963000	1.16644	21667161	531.387	2.2800000000000002	190888.88	184926.56
4182	600898	*ST美讯	-1.215	5.69	5.87	5.88	5.65	5.76	1615100	0.63958	9259358	-1.6880000000000002	-4.372	143686.05358	143686.05358
4183	600892	*ST大晟	-0.318	3.13	3.14	3.2	3.11	3.14	3347400	0.61948	10519580	-3.099	6.182	175112.290844	169132.534768
4184	600891	*ST秋林	0.0	1.19	0.0	0.0	0.0	1.19	0	0.0	0	-1.384	-0.42	73492.710557	45724.804069
4185	600877	ST电能	4.9879999999999995	13.47	12.94	13.47	12.94	12.83	11587806	1.6860300000000001	154983842	112.25	31.897	1107451.803165	925768.90788
4186	600870	ST厦华	5.172	3.05	2.89	3.05	2.89	2.9	5292151	1.0115	16075197	847.222	231.061	159575.897825	159575.897825
4187	600860	*ST京城	-1.595	4.32	4.43	4.43	4.3	4.39	811400	0.25199000000000005	3531302	-13.935	4.121	209520.0	139104.0
4188	600856	*ST中天	-5.128	1.11	1.17	1.18	1.11	1.17	11374227	0.8466600000000001	12705634	-0.485	9.136	151698.636069	149119.848327
4189	600836	*ST界龙	-0.963	5.14	5.24	5.31	5.11	5.19	5071154	0.7651600000000001	26439603	-36.714	3.4130000000000003	340655.079008	340655.079008
4190	600821	*ST劝业	1.595	4.46	4.39	4.48	4.37	4.39	3161669	0.75953	14008577	-8.259	1.729	544788.113798	185655.62835
4191	600817	ST宏盛	4.246	14.24	13.77	14.34	13.6	13.66	1282001	0.82349	17894571	1238.261	23.268	743731.520304	221687.001376
4192	600816	*ST安信	-2.632	1.48	1.51	1.51	1.47	1.52	17578074	0.33391000000000004	26180566	-2.027	2.121	809432.412012	779114.99696
4193	600815	*ST厦工	-1.415	2.09	2.12	2.12	2.08	2.12	1673600	0.09434000000000001	3511557	-3.215	2.717	370785.74632	370785.74632
4194	600793	宜宾纸业	-10.01	17.17	17.17	17.3	17.17	19.08	8330200	4.70888	143042000	163.368	5.126	303744.171434	303744.171434
4195	600781	*ST辅仁	-1.695	2.9	2.95	2.96	2.89	2.95	2382613	0.63661	6953008	3.919	0.31	181875.67848	108536.33438
4196	600779	水井坊	6.522	92.11	87.68	92.75	86.05	86.47	12946326	2.65129	1166020504	54.448	23.593	4498980.293178	4497763.520078
4197	600767	ST运盛	-3.01	2.9	2.95	3.07	2.9	2.99	2736136	0.8026000000000001	8120962	-14.078	4.5600000000000005	98892.95278	98863.95278
4198	600734	*ST实达	-0.99	1.0	1.0	1.01	0.98	1.01	8238982	1.5401600000000002	8189582	-0.20400000000000001	-0.778	62237.2316	53494.3811
4199	600732	爱旭股份	-3.51	18.42	18.96	19.71	18.18	19.09	26214002	5.87253	499158893	49.784	7.639	3750918.362454	822237.63336
4200	600725	ST云维	-4.7059999999999995	1.62	1.68	1.7	1.62	1.7	7392200	0.59979	12115988	158.824	6.378	199660.14	199660.14
4201	600722	金牛化工	-3.827	3.77	3.88	3.92	3.7	3.92	8474962	1.24573	32010286	82.135	2.526	256480.517852	256480.517852
4202	600721	ST百花	-1.13	3.5	3.54	3.56	3.48	3.54	538700	0.14930000000000002	1891262	40.698	1.463	131297.02425	126284.7432
4203	600715	文投控股	-2.857	2.04	2.08	2.09	2.03	2.1	4804700	0.25903000000000004	9837605	291.429	0.674	378390.114	378390.114
4204	600710	苏美达	-2.778	4.9	5.04	5.04	4.86	5.04	12846292	0.9830700000000001	63134334	14.412	1.228	640307.22266	640307.22266
4205	600702	ST舍得	-0.358	77.85	77.73	80.65	77.02	78.13	7134643	2.15212	562315071	51.157	7.923	2617154.2935	2580860.07855
4206	600701	*ST工新	0.0	1.17	0.0	0.0	0.0	1.17	0	0.0	0	-0.317	-0.281	121064.020506	90777.788361
4207	600698	ST天雁	-2.479	2.36	2.4	2.44	2.33	2.42	6415900	0.8698600000000001	15287858	196.667	3.252	251200.767552	174067.754044
4208	600696	ST岩石	-4.682	12.42	12.41	13.03	12.38	13.03	4809328	1.4379	60175634	310.5	15.812	415411.033302	415411.033302
4209	600691	阳煤化工	-7.48	2.35	2.52	2.53	2.35	2.54	70469687	4.01219	170868241	-10.653	1.19	558355.75872	412751.86291
4210	600680	*ST上普	0.0	7.69	0.0	0.0	0.0	7.69	0	0.0	0	-18.848	-2023.684	293931.284153	140623.905553
4211	600677	*ST航通	0.0	3.01	0.0	0.0	0.0	3.01	0	0.0	0	-1.879	-7.359	157059.3017	136601.225369
4212	600671	*ST目药	1.601	8.25	7.9	8.53	7.9	8.12	992540	0.8154300000000001	8176535	20.765	9.805	100467.580125	100419.439725
4213	600666	ST瑞德	5.405	1.17	1.14	1.17	1.12	1.11	12965228	1.61328	15062330	23.4	2.49	143597.17008	94027.697244
4214	600656	退市博元	0.0	4.49	0.0	0.0	0.0	4.49	0	0.0	0	-34.538	-1.314	85464.311422	85457.423313
4215	600654	ST中安	-0.621	1.6	1.59	1.62	1.58	1.61	2186476	0.28958	3482608	32.0	50.794	205283.35872	120806.90464
4216	600652	ST游久	-4.678	1.63	1.7	1.71	1.62	1.71	6420743	0.77107	10481960	81.5	0.799	135730.670174	135730.670174
4217	600651	*ST飞乐	-1.166	3.39	3.42	3.42	3.38	3.43	4202248	0.42653	14273880	-2.023	2.923	849882.497085	333989.580678
